,Date,Close
140,2013-09-16,131.48
141,2013-09-17,131.31
142,2013-09-18,132.06
143,2013-09-19,130.23
144,2013-09-20,128.57
145,2013-09-21,126.78
146,2013-09-22,128.37
147,2013-09-23,126.73
148,2013-09-24,126.09
149,2013-09-25,127.99
150,2013-09-26,128.02
151,2013-09-27,131.84
152,2013-09-28,133.93
153,2013-09-29,140.28
154,2013-09-30,131.65
155,2013-10-01,132.55
156,2013-10-02,132.04
157,2013-10-03,123.07
158,2013-10-04,128.26
159,2013-10-05,129.57
160,2013-10-06,127.56
161,2013-10-07,128.38
162,2013-10-08,125.72
163,2013-10-09,130.9
164,2013-10-10,129.68
165,2013-10-11,130.27
166,2013-10-12,135.35
167,2013-10-13,135.48
168,2013-10-14,140.48
169,2013-10-15,143.89
170,2013-10-16,143.61
171,2013-10-17,146.15
172,2013-10-18,151.34
173,2013-10-19,170.51
174,2013-10-20,172.01
175,2013-10-21,181.41
176,2013-10-22,193.45
177,2013-10-23,206.78
178,2013-10-24,198.8
179,2013-10-25,172.48
180,2013-10-26,178.96
181,2013-10-27,189.83
182,2013-10-28,198.55
183,2013-10-29,204.39
184,2013-10-30,204.2
185,2013-10-31,203.88
186,2013-11-01,205.26
187,2013-11-02,206.89
188,2013-11-03,212.45
189,2013-11-04,226.28
190,2013-11-05,230.63
191,2013-11-06,260.85
192,2013-11-07,295.63
193,2013-11-08,332.02
194,2013-11-09,358.0
195,2013-11-10,313.0
196,2013-11-11,340.55
197,2013-11-12,355.48
198,2013-11-13,404.17
199,2013-11-14,408.84
200,2013-11-15,424.16
201,2013-11-16,437.41
202,2013-11-17,488.36
203,2013-11-18,580.87
204,2013-11-19,614.4
205,2013-11-20,565.34
206,2013-11-21,675.06
207,2013-11-22,731.15
208,2013-11-23,819.31
209,2013-11-24,764.43
210,2013-11-25,793.07
211,2013-11-26,832.93
212,2013-11-27,914.13
213,2013-11-28,979.08
214,2013-11-29,1101.83
215,2013-11-30,1127.45
216,2013-12-01,1033.39
217,2013-12-02,974.03
218,2013-12-03,1078.64
219,2013-12-04,1121.48
220,2013-12-05,989.04
221,2013-12-06,1019.66
222,2013-12-07,811.98
223,2013-12-08,743.11
224,2013-12-09,897.89
225,2013-12-10,927.78
226,2013-12-11,887.08
227,2013-12-12,878.17
228,2013-12-13,897.27
229,2013-12-14,866.99
230,2013-12-15,854.62
231,2013-12-16,789.15
232,2013-12-17,691.65
233,2013-12-18,559.36
234,2013-12-19,677.84
235,2013-12-20,694.25
236,2013-12-21,596.12
237,2013-12-22,650.27
238,2013-12-23,645.75
239,2013-12-24,659.94
240,2013-12-25,668.74
241,2013-12-26,734.59
242,2013-12-27,734.27
243,2013-12-28,738.81
244,2013-12-29,726.47
245,2013-12-30,760.52
246,2013-12-31,755.16
247,2014-01-01,767.74
248,2014-01-02,772.53
249,2014-01-03,825.47
250,2014-01-04,849.14
251,2014-01-05,919.41
252,2014-01-06,936.38
253,2014-01-07,826.5
254,2014-01-08,838.32
255,2014-01-09,853.29
256,2014-01-10,863.3
257,2014-01-11,905.72
258,2014-01-12,867.45
259,2014-01-13,840.96
260,2014-01-14,838.05
261,2014-01-15,860.44
262,2014-01-16,837.98
263,2014-01-17,812.9
264,2014-01-18,840.0
265,2014-01-19,838.17
266,2014-01-20,869.15
267,2014-01-21,869.57
268,2014-01-22,865.03
269,2014-01-23,846.97
270,2014-01-24,808.32
271,2014-01-25,804.39
272,2014-01-26,853.51
273,2014-01-27,891.86
274,2014-01-28,777.0
275,2014-01-29,816.85
276,2014-01-30,817.17
277,2014-01-31,817.93
278,2014-02-01,832.52
279,2014-02-02,836.41
280,2014-02-03,813.38
281,2014-02-04,832.36
282,2014-02-05,830.92
283,2014-02-06,805.08
284,2014-02-07,721.32
285,2014-02-08,701.61
286,2014-02-09,672.07
287,2014-02-10,689.65
288,2014-02-11,697.76
289,2014-02-12,655.26
290,2014-02-13,651.91
291,2014-02-14,623.57
292,2014-02-15,644.1
293,2014-02-16,613.85
294,2014-02-17,645.14
295,2014-02-18,625.01
296,2014-02-19,620.99
297,2014-02-20,593.89
298,2014-02-21,582.75
299,2014-02-22,571.06
300,2014-02-23,622.97
301,2014-02-24,572.39
302,2014-02-25,489.31
303,2014-02-26,567.25
304,2014-02-27,586.28
305,2014-02-28,567.2
306,2014-03-01,560.11
307,2014-03-02,561.35
308,2014-03-03,585.79
309,2014-03-04,675.0
310,2014-03-05,658.24
311,2014-03-06,654.55
312,2014-03-07,617.62
313,2014-03-08,610.37
314,2014-03-09,636.17
315,2014-03-10,621.17
316,2014-03-11,624.23
317,2014-03-12,638.07
318,2014-03-13,639.03
319,2014-03-14,629.67
320,2014-03-15,638.07
321,2014-03-16,629.55
322,2014-03-17,623.71
323,2014-03-18,612.62
324,2014-03-19,610.64
325,2014-03-20,592.07
326,2014-03-21,582.3
327,2014-03-22,561.22
328,2014-03-23,567.78
329,2014-03-24,571.42
330,2014-03-25,582.55
331,2014-03-26,584.44
332,2014-03-27,567.64
333,2014-03-28,503.66
334,2014-03-29,502.3
335,2014-03-30,469.94
336,2014-03-31,457.4
337,2014-04-01,478.72
338,2014-04-02,437.52
339,2014-04-03,447.08
340,2014-04-04,448.88
341,2014-04-05,464.83
342,2014-04-06,460.7
343,2014-04-07,457.79
344,2014-04-08,450.46
345,2014-04-09,440.2
346,2014-04-10,360.84
347,2014-04-11,420.06
348,2014-04-12,420.66
349,2014-04-13,414.95
350,2014-04-14,457.63
351,2014-04-15,520.12
352,2014-04-16,529.16
353,2014-04-17,494.4
354,2014-04-18,478.23
355,2014-04-19,501.55
356,2014-04-20,497.32
357,2014-04-21,492.67
358,2014-04-22,484.85
359,2014-04-23,487.52
360,2014-04-24,494.27
361,2014-04-25,458.81
362,2014-04-26,453.8
363,2014-04-27,437.92
364,2014-04-28,436.92
365,2014-04-29,443.27
366,2014-04-30,445.0
367,2014-05-01,455.09
368,2014-05-02,443.47
369,2014-05-03,434.03
370,2014-05-04,433.94
371,2014-05-05,429.08
372,2014-05-06,426.76
373,2014-05-07,439.3
374,2014-05-08,437.36
375,2014-05-09,447.49
376,2014-05-10,452.5
377,2014-05-11,436.28
378,2014-05-12,439.19
379,2014-05-13,437.3
380,2014-05-14,444.25
381,2014-05-15,444.25
382,2014-05-16,445.16
383,2014-05-17,445.85
384,2014-05-18,444.21
385,2014-05-19,443.87
386,2014-05-20,483.42
387,2014-05-21,488.77
388,2014-05-22,522.61
389,2014-05-23,524.48
390,2014-05-24,523.11
391,2014-05-25,569.38
392,2014-05-26,579.62
393,2014-05-27,569.48
394,2014-05-28,571.55
395,2014-05-29,565.26
396,2014-05-30,621.15
397,2014-05-31,620.5
398,2014-06-01,640.16
399,2014-06-02,656.41
400,2014-06-03,667.37
401,2014-06-04,641.18
402,2014-06-05,658.1
403,2014-06-06,648.63
404,2014-06-07,651.71
405,2014-06-08,649.9
406,2014-06-09,643.9
407,2014-06-10,649.06
408,2014-06-11,630.04
409,2014-06-12,567.17
410,2014-06-13,594.68
411,2014-06-14,570.0
412,2014-06-15,583.41
413,2014-06-16,592.52
414,2014-06-17,607.16
415,2014-06-18,604.19
416,2014-06-19,593.39
417,2014-06-20,590.05
418,2014-06-21,591.26
419,2014-06-22,595.04
420,2014-06-23,586.15
421,2014-06-24,582.41
422,2014-06-25,561.47
423,2014-06-26,579.59
424,2014-06-27,598.24
425,2014-06-28,594.87
426,2014-06-29,598.49
427,2014-06-30,637.75
428,2014-07-01,643.94
429,2014-07-02,648.11
430,2014-07-03,640.28
431,2014-07-04,627.13
432,2014-07-05,627.58
433,2014-07-06,631.0
434,2014-07-07,619.5
435,2014-07-08,620.05
436,2014-07-09,620.16
437,2014-07-10,615.13
438,2014-07-11,630.84
439,2014-07-12,633.64
440,2014-07-13,627.46
441,2014-07-14,618.21
442,2014-07-15,618.95
443,2014-07-16,614.15
444,2014-07-17,622.9
445,2014-07-18,627.02
446,2014-07-19,626.18
447,2014-07-20,620.51
448,2014-07-21,619.91
449,2014-07-22,619.01
450,2014-07-23,617.94
451,2014-07-24,599.81
452,2014-07-25,600.1
453,2014-07-26,593.78
454,2014-07-27,590.38
455,2014-07-28,585.28
456,2014-07-29,581.71
457,2014-07-30,560.79
458,2014-07-31,583.18
459,2014-08-01,593.87
460,2014-08-02,588.23
461,2014-08-03,585.57
462,2014-08-04,586.37
463,2014-08-05,582.42
464,2014-08-06,583.32
465,2014-08-07,587.2
466,2014-08-08,590.91
467,2014-08-09,588.11
468,2014-08-10,588.5
469,2014-08-11,573.41
470,2014-08-12,567.4
471,2014-08-13,543.67
472,2014-08-14,503.71
473,2014-08-15,492.28
474,2014-08-16,521.05
475,2014-08-17,494.78
476,2014-08-18,459.89
477,2014-08-19,484.15
478,2014-08-20,514.19
479,2014-08-21,515.6
480,2014-08-22,515.83
481,2014-08-23,496.57
482,2014-08-24,508.11
483,2014-08-25,500.39
484,2014-08-26,510.64
485,2014-08-27,510.45
486,2014-08-28,506.92
487,2014-08-29,508.1
488,2014-08-30,501.53
489,2014-08-31,480.03
490,2014-09-01,475.82
491,2014-09-02,474.69
492,2014-09-03,474.73
493,2014-09-04,489.55
494,2014-09-05,480.24
495,2014-09-06,482.36
496,2014-09-07,480.6
497,2014-09-08,471.13
498,2014-09-09,471.75
499,2014-09-10,477.11
500,2014-09-11,476.38
501,2014-09-12,473.69
502,2014-09-13,476.0
503,2014-09-14,474.8
504,2014-09-15,473.03
505,2014-09-16,462.59
506,2014-09-17,454.62
507,2014-09-18,423.56
508,2014-09-19,393.26
509,2014-09-20,408.5
510,2014-09-21,396.62
511,2014-09-22,398.31
512,2014-09-23,433.75
513,2014-09-24,420.92
514,2014-09-25,407.98
515,2014-09-26,402.88
516,2014-09-27,398.01
517,2014-09-28,375.99
518,2014-09-29,373.09
519,2014-09-30,387.35
520,2014-10-01,380.89
521,2014-10-02,371.84
522,2014-10-03,356.19
523,2014-10-04,327.88
524,2014-10-05,325.11
525,2014-10-06,328.73
526,2014-10-07,331.72
527,2014-10-08,353.39
528,2014-10-09,358.4
529,2014-10-10,357.55
530,2014-10-11,359.52
531,2014-10-12,374.17
532,2014-10-13,387.04
533,2014-10-14,398.29
534,2014-10-15,392.19
535,2014-10-16,379.39
536,2014-10-17,380.29
537,2014-10-18,389.12
538,2014-10-19,386.94
539,2014-10-20,379.77
540,2014-10-21,382.41
541,2014-10-22,379.44
542,2014-10-23,356.2
543,2014-10-24,354.32
544,2014-10-25,347.03
545,2014-10-26,350.19
546,2014-10-27,348.29
547,2014-10-28,351.56
548,2014-10-29,333.15
549,2014-10-30,343.67
550,2014-10-31,336.59
551,2014-11-01,323.98
552,2014-11-02,323.98
553,2014-11-03,324.0
554,2014-11-04,328.01
555,2014-11-05,337.59
556,2014-11-06,347.82
557,2014-11-07,341.23
558,2014-11-08,344.18
559,2014-11-09,363.42
560,2014-11-10,363.76
561,2014-11-11,366.15
562,2014-11-12,418.58
563,2014-11-13,414.71
564,2014-11-14,395.24
565,2014-11-15,377.33
566,2014-11-16,387.62
567,2014-11-17,384.9
568,2014-11-18,374.87
569,2014-11-19,376.79
570,2014-11-20,355.39
571,2014-11-21,349.39
572,2014-11-22,351.55
573,2014-11-23,366.78
574,2014-11-24,377.74
575,2014-11-25,375.25
576,2014-11-26,365.77
577,2014-11-27,368.45
578,2014-11-28,376.95
579,2014-11-29,374.96
580,2014-11-30,376.47
581,2014-12-01,379.49
582,2014-12-02,381.38
583,2014-12-03,374.1
584,2014-12-04,368.23
585,2014-12-05,376.38
586,2014-12-06,373.67
587,2014-12-07,374.45
588,2014-12-08,361.43
589,2014-12-09,350.93
590,2014-12-10,346.98
591,2014-12-11,346.91
592,2014-12-12,351.5
593,2014-12-13,347.48
594,2014-12-14,350.13
595,2014-12-15,344.62
596,2014-12-16,328.53
597,2014-12-17,318.83
598,2014-12-18,309.76
599,2014-12-19,317.54
600,2014-12-20,328.77
601,2014-12-21,319.5
602,2014-12-22,329.89
603,2014-12-23,333.97
604,2014-12-24,322.19
605,2014-12-25,318.17
606,2014-12-26,327.72
607,2014-12-27,314.57
608,2014-12-28,316.49
609,2014-12-29,312.63
610,2014-12-30,310.08
611,2014-12-31,317.38
612,2015-01-01,313.99
613,2015-01-02,314.45
614,2015-01-03,286.57
615,2015-01-04,260.94
616,2015-01-05,273.22
617,2015-01-06,285.37
618,2015-01-07,295.87
619,2015-01-08,284.45
620,2015-01-09,289.57
621,2015-01-10,274.53
622,2015-01-11,267.18
623,2015-01-12,268.35
624,2015-01-13,221.44
625,2015-01-14,172.15
626,2015-01-15,210.56
627,2015-01-16,205.82
628,2015-01-17,199.49
629,2015-01-18,208.99
630,2015-01-19,214.54
631,2015-01-20,210.51
632,2015-01-21,224.05
633,2015-01-22,232.04
634,2015-01-23,232.9
635,2015-01-24,248.1
636,2015-01-25,253.84
637,2015-01-26,271.29
638,2015-01-27,259.24
639,2015-01-29,232.53
640,2015-01-30,228.64
641,2015-01-31,218.02
642,2015-02-01,226.27
643,2015-02-02,240.02
644,2015-02-03,226.01
645,2015-02-04,225.31
646,2015-02-05,216.91
647,2015-02-06,222.49
648,2015-02-07,227.21
649,2015-02-08,222.91
650,2015-02-09,220.09
651,2015-02-10,220.65
652,2015-02-11,219.1
653,2015-02-12,222.04
654,2015-02-13,235.68
655,2015-02-14,259.01
656,2015-02-15,233.0
657,2015-02-16,235.92
658,2015-02-17,242.46
659,2015-02-18,234.62
660,2015-02-19,240.3
661,2015-02-20,244.08
662,2015-02-21,244.15
663,2015-02-22,235.55
664,2015-02-23,238.13
665,2015-02-24,238.73
666,2015-02-25,237.38
667,2015-02-26,236.17
668,2015-02-27,253.9
669,2015-02-28,253.6
670,2015-03-01,257.71
671,2015-03-02,269.96
672,2015-03-03,280.62
673,2015-03-04,273.02
674,2015-03-05,274.83
675,2015-03-06,272.34
676,2015-03-07,275.58
677,2015-03-08,274.58
678,2015-03-09,289.3
679,2015-03-10,290.31
680,2015-03-11,295.96
681,2015-03-12,293.92
682,2015-03-13,288.04
683,2015-03-14,281.49
684,2015-03-15,285.26
685,2015-03-16,290.1
686,2015-03-17,284.35
687,2015-03-18,255.61
688,2015-03-19,260.0
689,2015-03-20,260.91
690,2015-03-21,259.49
691,2015-03-22,267.8
692,2015-03-23,266.03
693,2015-03-24,245.17
694,2015-03-25,246.27
695,2015-03-26,247.56
696,2015-03-27,247.15
697,2015-03-28,252.05
698,2015-03-29,241.91
699,2015-03-30,246.54
700,2015-03-31,243.27
701,2015-04-01,246.78
702,2015-04-02,252.34
703,2015-04-03,253.62
704,2015-04-04,253.32
705,2015-04-05,259.71
706,2015-04-06,255.42
707,2015-04-07,253.21
708,2015-04-08,244.27
709,2015-04-09,243.2
710,2015-04-10,234.53
711,2015-04-11,236.45
712,2015-04-12,235.74
713,2015-04-13,223.95
714,2015-04-14,218.0
715,2015-04-15,223.02
716,2015-04-16,228.0
717,2015-04-17,222.42
718,2015-04-18,222.95
719,2015-04-19,222.68
720,2015-04-20,224.31
721,2015-04-21,234.69
722,2015-04-22,233.78
723,2015-04-23,235.17
724,2015-04-24,230.99
725,2015-04-25,225.96
726,2015-04-26,218.51
727,2015-04-27,228.57
728,2015-04-28,225.64
729,2015-04-29,226.0
730,2015-04-30,236.22
731,2015-05-01,232.74
732,2015-05-02,235.16
733,2015-05-03,239.88
734,2015-05-04,238.97
735,2015-05-05,236.0
736,2015-05-06,229.82
737,2015-05-07,236.85
738,2015-05-08,243.66
739,2015-05-09,241.53
740,2015-05-10,239.55
741,2015-05-11,241.85
742,2015-05-12,241.52
743,2015-05-13,235.48
744,2015-05-14,236.7
745,2015-05-15,236.99
746,2015-05-16,235.98
747,2015-05-17,236.08
748,2015-05-18,232.48
749,2015-05-19,231.94
750,2015-05-20,234.05
751,2015-05-21,235.42
752,2015-05-22,240.94
753,2015-05-23,239.03
754,2015-05-24,241.24
755,2015-05-25,237.44
756,2015-05-26,237.5
757,2015-05-27,237.23
758,2015-05-28,237.49
759,2015-05-29,237.07
760,2015-05-30,233.46
761,2015-05-31,229.68
762,2015-06-01,223.32
763,2015-06-02,225.74
764,2015-06-03,225.48
765,2015-06-04,224.17
766,2015-06-05,224.74
767,2015-06-06,225.29
768,2015-06-07,223.62
769,2015-06-08,228.7
770,2015-06-09,229.53
771,2015-06-10,229.0
772,2015-06-11,229.93
773,2015-06-12,230.52
774,2015-06-13,232.63
775,2015-06-14,233.67
776,2015-06-15,237.2
777,2015-06-16,250.47
778,2015-06-17,247.69
779,2015-06-18,248.55
780,2015-06-19,243.0
781,2015-06-20,245.48
782,2015-06-21,244.0
783,2015-06-22,247.28
784,2015-06-23,243.85
785,2015-06-24,240.54
786,2015-06-25,242.48
787,2015-06-26,242.48
788,2015-06-27,250.62
789,2015-06-28,248.35
790,2015-06-29,256.3
791,2015-06-30,262.41
792,2015-07-01,257.51
793,2015-07-02,254.65
794,2015-07-03,255.16
795,2015-07-04,260.42
796,2015-07-05,271.04
797,2015-07-06,268.6
798,2015-07-07,265.38
799,2015-07-08,269.61
800,2015-07-09,268.89
801,2015-07-10,285.02
802,2015-07-11,291.89
803,2015-07-12,310.19
804,2015-07-13,290.67
805,2015-07-14,286.67
806,2015-07-15,283.95
807,2015-07-16,276.68
808,2015-07-17,278.37
809,2015-07-18,274.48
810,2015-07-19,272.81
811,2015-07-20,277.25
812,2015-07-21,274.94
813,2015-07-22,276.18
814,2015-07-23,275.61
815,2015-07-24,288.44
816,2015-07-25,288.39
817,2015-07-26,291.7
818,2015-07-27,292.61
819,2015-07-28,293.99
820,2015-07-29,288.72
821,2015-07-30,286.84
822,2015-07-31,283.68
823,2015-08-01,280.7
824,2015-08-02,281.73
825,2015-08-03,281.83
826,2015-08-04,284.24
827,2015-08-05,281.4
828,2015-08-06,278.01
829,2015-08-07,278.51
830,2015-08-08,259.8
831,2015-08-09,264.34
832,2015-08-10,263.58
833,2015-08-11,269.87
834,2015-08-12,267.71
835,2015-08-13,263.66
836,2015-08-14,265.13
837,2015-08-15,260.48
838,2015-08-16,257.82
839,2015-08-17,257.06
840,2015-08-18,253.08
841,2015-08-19,225.96
842,2015-08-20,234.64
843,2015-08-21,232.33
844,2015-08-22,229.15
845,2015-08-23,227.25
846,2015-08-24,210.09
847,2015-08-25,221.33
848,2015-08-26,225.27
849,2015-08-27,222.97
850,2015-08-28,231.66
851,2015-08-29,228.47
852,2015-08-30,228.07
853,2015-08-31,230.08
854,2015-09-01,227.16
855,2015-09-02,228.64
856,2015-09-03,226.57
857,2015-09-04,230.05
858,2015-09-05,234.75
859,2015-09-06,239.13
860,2015-09-07,240.5
861,2015-09-08,243.56
862,2015-09-09,237.95
863,2015-09-10,238.78
864,2015-09-11,240.0
865,2015-09-12,234.91
866,2015-09-13,230.5
867,2015-09-14,230.21
868,2015-09-15,229.91
869,2015-09-16,228.46
870,2015-09-17,232.75
871,2015-09-18,232.35
872,2015-09-19,231.27
873,2015-09-20,230.66
874,2015-09-21,226.45
875,2015-09-22,229.88
876,2015-09-23,229.87
877,2015-09-24,233.93
878,2015-09-25,234.98
879,2015-09-26,234.53
880,2015-09-27,232.83
881,2015-09-28,239.28
882,2015-09-29,237.23
883,2015-09-30,236.05
884,2015-10-01,237.74
885,2015-10-02,237.26
886,2015-10-03,238.97
887,2015-10-04,238.66
888,2015-10-05,240.32
889,2015-10-06,246.44
890,2015-10-07,243.22
891,2015-10-08,242.9
892,2015-10-09,244.21
893,2015-10-10,245.32
894,2015-10-11,247.54
895,2015-10-12,245.57
896,2015-10-13,249.41
897,2015-10-14,252.7
898,2015-10-15,254.63
899,2015-10-16,262.37
900,2015-10-17,270.36
901,2015-10-18,262.23
902,2015-10-19,264.21
903,2015-10-20,270.27
904,2015-10-21,267.02
905,2015-10-22,273.57
906,2015-10-23,277.39
907,2015-10-24,282.96
908,2015-10-25,284.75
909,2015-10-26,285.52
910,2015-10-27,294.81
911,2015-10-28,303.64
912,2015-10-29,313.91
913,2015-10-30,325.8
914,2015-10-31,312.28
915,2015-11-01,325.0
916,2015-11-02,350.77
917,2015-11-03,398.24
918,2015-11-04,404.36
919,2015-11-05,387.47
920,2015-11-06,372.83
921,2015-11-07,387.06
922,2015-11-08,371.5
923,2015-11-09,380.64
924,2015-11-10,336.87
925,2015-11-11,305.98
926,2015-11-12,337.96
927,2015-11-13,337.37
928,2015-11-14,331.5
929,2015-11-15,320.48
930,2015-11-16,331.35
931,2015-11-17,335.11
932,2015-11-18,335.45
933,2015-11-19,325.57
934,2015-11-20,321.42
935,2015-11-21,325.16
936,2015-11-22,323.4
937,2015-11-23,322.83
938,2015-11-24,319.98
939,2015-11-25,328.17
940,2015-11-26,356.24
941,2015-11-27,359.01
942,2015-11-28,356.21
943,2015-11-29,371.49
944,2015-11-30,378.26
945,2015-12-01,363.45
946,2015-12-02,358.82
947,2015-12-03,360.95
948,2015-12-04,362.77
949,2015-12-05,390.64
950,2015-12-06,394.01
951,2015-12-07,394.36
952,2015-12-08,412.93
953,2015-12-09,417.37
954,2015-12-10,416.91
955,2015-12-11,452.41
956,2015-12-12,434.9
957,2015-12-13,435.82
958,2015-12-14,443.28
959,2015-12-15,465.0
960,2015-12-16,453.91
961,2015-12-17,456.47
962,2015-12-18,463.82
963,2015-12-19,462.05
964,2015-12-20,441.13
965,2015-12-21,437.81
966,2015-12-22,436.24
967,2015-12-23,442.82
968,2015-12-24,454.91
969,2015-12-25,455.74
970,2015-12-26,417.09
971,2015-12-27,423.92
972,2015-12-28,420.71
973,2015-12-29,432.15
974,2015-12-30,426.81
975,2015-12-31,431.14
976,2016-01-01,434.43
977,2016-01-02,434.33
978,2016-01-03,430.2
979,2016-01-04,433.53
980,2016-01-05,432.12
981,2016-01-06,431.34
982,2016-01-07,456.43
983,2016-01-08,454.7
984,2016-01-09,448.71
985,2016-01-10,447.21
986,2016-01-11,448.35
987,2016-01-12,445.79
988,2016-01-13,432.12
989,2016-01-14,429.24
990,2016-01-15,365.91
991,2016-01-16,384.81
992,2016-01-17,386.36
993,2016-01-18,385.13
994,2016-01-19,379.02
995,2016-01-20,418.85
996,2016-01-21,407.82
997,2016-01-22,377.21
998,2016-01-23,389.64
999,2016-01-24,403.06
1000,2016-01-25,392.33
1001,2016-01-26,392.46
1002,2016-01-27,394.49
1003,2016-01-28,379.55
1004,2016-01-29,378.91
1005,2016-01-30,376.92
1006,2016-01-31,364.35
1007,2016-02-01,371.04
1008,2016-02-02,372.87
1009,2016-02-03,368.12
1010,2016-02-04,388.38
1011,2016-02-05,385.73
1012,2016-02-06,374.9
1013,2016-02-07,375.52
1014,2016-02-08,371.14
1015,2016-02-09,373.91
1016,2016-02-10,379.83
1017,2016-02-11,377.06
1018,2016-02-12,382.72
1019,2016-02-13,390.42
1020,2016-02-14,404.14
1021,2016-02-15,399.38
1022,2016-02-16,407.01
1023,2016-02-17,416.85
1024,2016-02-18,421.42
1025,2016-02-19,419.38
1026,2016-02-20,441.12
1027,2016-02-21,438.65
1028,2016-02-22,437.8
1029,2016-02-23,420.3
1030,2016-02-24,423.19
1031,2016-02-25,423.14
1032,2016-02-26,427.03
1033,2016-02-27,432.14
1034,2016-02-28,432.8
1035,2016-02-29,436.92
1036,2016-03-01,431.37
1037,2016-03-02,424.48
1038,2016-03-03,420.17
1039,2016-03-04,409.41
1040,2016-03-05,397.24
1041,2016-03-06,404.91
1042,2016-03-07,413.74
1043,2016-03-08,411.88
1044,2016-03-09,412.32
1045,2016-03-10,416.29
1046,2016-03-11,419.3
1047,2016-03-12,410.8
1048,2016-03-13,412.49
1049,2016-03-14,414.58
1050,2016-03-15,415.64
1051,2016-03-16,416.54
1052,2016-03-17,418.4
1053,2016-03-18,408.28
1054,2016-03-19,406.74
1055,2016-03-20,411.88
1056,2016-03-21,411.09
1057,2016-03-22,416.36
1058,2016-03-23,418.08
1059,2016-03-24,414.88
1060,2016-03-25,415.74
1061,2016-03-26,416.71
1062,2016-03-27,425.35
1063,2016-03-28,422.76
1064,2016-03-29,415.55
1065,2016-03-30,412.6
1066,2016-03-31,415.37
1067,2016-04-01,416.75
1068,2016-04-02,419.67
1069,2016-04-03,418.19
1070,2016-04-04,419.44
1071,2016-04-05,422.65
1072,2016-04-06,421.66
1073,2016-04-07,421.08
1074,2016-04-08,418.47
1075,2016-04-09,416.14
1076,2016-04-10,421.13
1077,2016-04-11,422.58
1078,2016-04-12,426.18
1079,2016-04-13,424.27
1080,2016-04-14,424.93
1081,2016-04-15,429.97
1082,2016-04-16,430.94
1083,2016-04-17,428.03
1084,2016-04-18,428.51
1085,2016-04-19,436.37
1086,2016-04-20,441.92
1087,2016-04-21,451.08
1088,2016-04-22,447.49
1089,2016-04-23,451.82
1090,2016-04-24,459.92
1091,2016-04-25,460.47
1092,2016-04-26,467.86
1093,2016-04-27,444.79
1094,2016-04-28,449.38
1095,2016-04-29,456.57
1096,2016-04-30,447.9
1097,2016-05-01,452.59
1098,2016-05-02,444.49
1099,2016-05-03,450.3
1100,2016-05-04,447.12
1101,2016-05-05,448.92
1102,2016-05-06,461.62
1103,2016-05-07,459.25
1104,2016-05-08,459.28
1105,2016-05-09,461.75
1106,2016-05-10,450.33
1107,2016-05-11,452.18
1108,2016-05-12,454.73
1109,2016-05-13,456.01
1110,2016-05-14,455.5
1111,2016-05-15,457.84
1112,2016-05-16,454.89
1113,2016-05-17,452.42
1114,2016-05-18,453.37
1115,2016-05-19,440.54
1116,2016-05-20,441.89
1117,2016-05-21,443.15
1118,2016-05-22,438.68
1119,2016-05-23,443.18
1120,2016-05-24,445.77
1121,2016-05-25,449.05
1122,2016-05-26,453.73
1123,2016-05-27,473.86
1124,2016-05-28,528.54
1125,2016-05-29,524.62
1126,2016-05-30,534.22
1127,2016-05-31,531.41
1128,2016-06-01,539.17
1129,2016-06-02,538.83
1130,2016-06-03,570.44
1131,2016-06-04,573.53
1132,2016-06-05,574.48
1133,2016-06-06,585.56
1134,2016-06-07,577.91
1135,2016-06-08,583.14
1136,2016-06-09,577.61
1137,2016-06-10,579.23
1138,2016-06-11,597.75
1139,2016-06-12,671.71
1140,2016-06-13,704.29
1141,2016-06-14,685.93
1142,2016-06-15,693.23
1143,2016-06-16,765.46
1144,2016-06-17,749.42
1145,2016-06-18,756.8
1146,2016-06-19,764.05
1147,2016-06-20,734.16
1148,2016-06-21,665.0
1149,2016-06-22,591.9
1150,2016-06-23,623.21
1151,2016-06-24,661.42
1152,2016-06-25,666.06
1153,2016-06-26,629.31
1154,2016-06-27,648.3
1155,2016-06-28,646.84
1156,2016-06-29,637.44
1157,2016-06-30,671.62
1158,2016-07-01,677.71
1159,2016-07-02,693.05
1160,2016-07-03,664.75
1161,2016-07-04,678.7
1162,2016-07-05,667.53
1163,2016-07-06,675.92
1164,2016-07-07,638.62
1165,2016-07-08,665.74
1166,2016-07-09,653.87
1167,2016-07-10,650.32
1168,2016-07-11,649.07
1169,2016-07-12,670.95
1170,2016-07-13,658.15
1171,2016-07-14,659.58
1172,2016-07-15,665.69
1173,2016-07-16,663.5
1174,2016-07-17,678.39
1175,2016-07-18,674.79
1176,2016-07-19,674.56
1177,2016-07-20,670.89
1178,2016-07-21,665.36
1179,2016-07-22,651.09
1180,2016-07-23,655.42
1181,2016-07-24,660.85
1182,2016-07-25,654.52
1183,2016-07-26,651.31
1184,2016-07-27,655.62
1185,2016-07-28,655.89
1186,2016-07-29,657.34
1187,2016-07-30,654.55
1188,2016-07-31,623.75
1189,2016-08-01,605.75
1190,2016-08-02,517.13
1191,2016-08-03,567.38
1192,2016-08-04,576.6
1193,2016-08-05,576.03
1194,2016-08-06,587.63
1195,2016-08-07,592.67
1196,2016-08-08,590.71
1197,2016-08-09,585.3
1198,2016-08-10,592.27
1199,2016-08-11,587.61
